genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	chromosome_name	start_position	end_position
ENSG00000149050	34.7923224291842	2.64963480449992	0.550861509791479	4.80998355739703	1.50942711995677e-06	8.05980036073082e-05	ZNF214	11	6997085	7020346
ENSG00000166436	394.533815211684	-0.358641335170648	0.112410698347621	-3.19045553886319	0.00142048695756191	0.0158565317714983	TRIM66	11	8612037	8682694
ENSG00000175348	327.23255698986	0.25905151303195	0.0817856955388483	3.1674428067791	0.00153785956460825	0.0167446449903355	TMEM9B	11	8947202	8965011
ENSG00000166483	1988.06914486938	-0.133152597872835	0.0408539376261178	-3.25923535428591	0.00111712951360183	0.0133048659355271	WEE1	11	9573670	9593457
ENSG00000198730	1748.55605744055	-0.137950475065034	0.0490126287203589	-2.81459041611722	0.00488394366594468	0.0388741806548201	CTR9	11	10751246	10801625
ENSG00000110321	24174.1687552294	-0.122485654406202	0.037614110906128	-3.25637510645631	0.00112844563089391	0.0134014151773623	EIF4G2	11	10797050	10808940
ENSG00000110328	383.265220897568	-0.469666063446655	0.0757410642669258	-6.20094354353754	5.61256463352998e-10	1.01016486567965e-07	GALNT18	11	11270877	11622005
ENSG00000170242	1810.14244403497	-0.136263882986725	0.0396461773556938	-3.4369992790025	0.00058819716925692	0.00824186610721206	USP47	11	11841423	11961887
ENSG00000187079	2874.46619787634	-0.267427499868065	0.0599812265423976	-4.45852002841313	8.25274868485237e-06	0.000323873847823962	TEAD1	11	12674421	12944737
ENSG00000152270	499.132467597889	-0.281176053596213	0.0879498606479985	-3.1970039693589	0.00138863015644822	0.015594541590162	PDE3B	11	14643804	14872044
ENSG00000070081	620.021227154757	0.270808054970611	0.0756718003839295	3.57871827545578	0.000345283424795566	0.00551133588905339	NUCB2	11	17208153	17349980
ENSG00000129159	161.010162432793	-0.785370401059907	0.19291880630086	-4.07098932509	4.68138949443193e-05	0.00124178799501719	KCNC1	11	17734774	17856804
ENSG00000129158	721.019700127095	0.351403354107926	0.0884104053048332	3.9746832162607	7.04729938279839e-05	0.0016853781960374	SERGEF	11	17788048	18013047
ENSG00000255448	137.138659597836	0.458262782635524	0.094339113000958	4.85761173767735	1.18810092524538e-06	6.66545419334742e-05		11	18000542	18022931
ENSG00000179119	800.702157645467	0.210098281173695	0.062749086516251	3.34822852153048	0.000813299187100326	0.0106191747518953	SPTY2D1	11	18606403	18634791
ENSG00000129173	715.11869290317	-0.350075734799598	0.0903408454607682	-3.8750548881195	0.000106600668566092	0.00231674974531356	E2F8	11	19224063	19241620
ENSG00000166833	37.3536259820897	0.814554531376024	0.217515650117047	3.74480884909984	0.000180531172466608	0.00341716212036069	NAV2	11	19350724	20121601
ENSG00000198168	777.796321893078	-0.227946235358175	0.0693371919801522	-3.28750312564467	0.00101080067005386	0.0124577900763781	SVIP	11	22813799	22830299
ENSG00000109881	731.291261124089	-0.343255934947964	0.0838038410395251	-4.09594513437721	4.20449506525603e-05	0.0011455898748493	CCDC34	11	27330827	27363234
ENSG00000121621	806.198090606666	-0.291514190841954	0.0536474020684118	-5.43389203581958	5.51379497908797e-08	5.21906456129909e-06	KIF18A	11	28020619	28108156
ENSG00000066382	754.780519121593	-0.239345244691137	0.0776655951832245	-3.08174094496394	0.00205793850119879	0.0209533004800639	MPPED2	11	30384493	30586872
ENSG00000007372	119.737796607637	-2.00205378648531	0.35465617951509	-5.64505541457829	1.65128053149982e-08	1.94776468568663e-06	PAX6	11	31784779	31817961
ENSG00000183242	47.1419347100332	-1.10393257992565	0.214731540501275	-5.14098942963199	2.73295430656189e-07	2.03780785758568e-05	WT1-AS	11	32435518	32458769
ENSG00000110427	54.2509125327267	-1.02931396345492	0.21395783784779	-4.81082615999875	1.50307707072271e-06	8.04647258526893e-05	KIAA1549L	11	33376108	33674102
ENSG00000135372	3090.12769571774	-0.227163694462379	0.0411089162680387	-5.52589839589116	3.27803808232208e-08	3.38806332092675e-06	NAT10	11	34105617	34147670
ENSG00000110442	692.243748963026	-0.337440712556195	0.095316254248461	-3.54022212913013	0.000399790386781458	0.00620120631145861	COMMD9	11	36269284	36289449
ENSG00000110455	341.213597932403	-0.381903459458612	0.128382351388559	-2.97473488628317	0.00293241859244979	0.0271619500324608	ACCS	11	44065925	44084237
ENSG00000175274	1155.22656245976	0.321600043512006	0.0693395123638776	4.63804882019251	3.51713719943563e-06	0.000159809075049833	TP53I11	11	44885903	44951306
ENSG00000121671	398.861745373705	0.256716900232516	0.0850995048542662	3.01666737864275	0.00255570078367319	0.0245662619528218	CRY2	11	45847118	45883248
ENSG00000234776	7.06999957195874	0.994495678170311	0.360346325806728	2.75983299106457	0.00578309170742255	0.0437620111154651	C11orf94	11	45906513	45907272
ENSG00000175220	863.532158558279	0.227303429800679	0.0661930556265202	3.43394677355867	0.00059486099245457	0.00830181002704981	ARHGAP1	11	46677080	46700619
ENSG00000165912	1023.9375486128	-0.214017000210434	0.0527097076476971	-4.06029571707906	4.90106022158687e-05	0.00127269073764043	PACSIN3	11	47177522	47186443
ENSG00000030066	2893.74593803824	-0.194273657519314	0.0455782297676912	-4.26242218071022	2.02222931012529e-05	0.000658659961572478	NUP160	11	47778087	47848555
ENSG00000149136	12437.7431895267	-0.174532151286665	0.0419306941447829	-4.16239594517614	3.14925662728772e-05	0.000925276934895071	SSRP1	11	57325986	57335892
ENSG00000254979	125.597645985744	-1.30738893586337	0.108614271430172	-12.0369903388238	2.27090280495274e-33	4.74119087618034e-30		11	57387365	57424059
ENSG00000134802	269.699743231998	-1.30195210379732	0.0944813468414317	-13.7799909434228	3.36314375001223e-43	1.17026192021259e-39	SLC43A3	11	57406954	57427580
ENSG00000186907	579.63165072557	-0.311922060713604	0.067976546173148	-4.58867180334648	4.46075101307279e-06	0.000193219003425174	RTN4RL2	11	57460528	57477534
ENSG00000149150	675.179588876845	-0.294975467520079	0.0949398301794451	-3.10697277383526	0.00189013805739658	0.0197015987829884	SLC43A1	11	57484534	57515780
ENSG00000213593	1909.32517813406	-0.29870260327025	0.0861463746883072	-3.46738448775133	0.000525549567590053	0.00760917050772894	TMX2	11	57712593	57740973
ENSG00000110031	72.1856809650838	-0.567457585717388	0.164718428172091	-3.44501578854634	0.000571026036632932	0.00806302198629763	LPXN	11	58526871	58578220
ENSG00000110048	1776.97839619985	0.184834788142447	0.0529759883204795	3.48902953965266	0.000484777573765185	0.00721910569548469	OSBP	11	59574398	59615774
ENSG00000166900	1029.0470721912	0.232636050236626	0.0805275625282052	2.88889968767084	0.00386592378007258	0.0328371901931695	STX3	11	59713456	59805882
ENSG00000110107	4440.31429863046	-0.16924170005044	0.0475401001273979	-3.55997777869433	0.000370886176511269	0.00584232676083261	PRPF19	11	60890547	60906585
ENSG00000167987	501.459616255176	0.25579862129225	0.0545270552243225	4.69122383814609	2.71575656370522e-06	0.000130644160223589	VPS37C	11	61130257	61161615
ENSG00000168496	3573.62841544679	-0.311422639370852	0.10475394074506	-2.9728966486212	0.0029500376695567	0.0272646686432071	FEN1	11	61792911	61797238
ENSG00000134824	7515.0828165853	-0.428395124522722	0.151212309957623	-2.83307043350358	0.00461032263966863	0.0373204478621519	FADS2	11	61792980	61867354
ENSG00000149485	4133.27602614646	-0.327124292552412	0.0888275814347242	-3.68268827394341	0.000230787303709931	0.00414305875052101	FADS1	11	61799627	61829318
ENSG00000149499	1319.7513463489	-0.216399289279612	0.0363168224897321	-5.95865151310511	2.54327785765346e-09	4.02261781152189e-07	EML3	11	62602218	62612775
ENSG00000214756	206.065673634823	-0.46152740786331	0.0958063292432584	-4.81729559527808	1.45517035818035e-06	7.86532218747507e-05	CSKMT	11	62665309	62668496
ENSG00000162236	735.30850897044	0.264414326938269	0.0895726143140651	2.95195500279988	0.00315768942467629	0.0286160932738009	STX5	11	62806860	62832051
ENSG00000255717	4579.17764862783	-0.25678452917583	0.0855974984529026	-2.9999069343962	0.00270062108372201	0.0256056162515659	SNHG1	11	62851984	62855953
ENSG00000168004	36.1262207640838	-3.79474825957379	0.335302465322517	-11.3173884836299	1.07630551637882e-29	1.40444416068481e-26	PLAAT5	11	63461404	63491194
ENSG00000133317	9.13470319753204	3.35939598134234	1.0302304512944	3.26081992346618	0.00111090567166812	0.0132620364594073	LGALS12	11	63506052	63516774
ENSG00000133321	45.1123068979757	1.28017691144717	0.314095350859511	4.07575886731214	4.58645273707558e-05	0.00122450077039212	PLAAT4	11	63536808	63546462
ENSG00000176485	1970.29649859726	0.306915826014656	0.0830725529251867	3.69455151199046	0.000220275236372966	0.00398539247757603	PLAAT3	11	63573195	63616883
ENSG00000149782	1830.92809216386	-0.277627852159875	0.0571145166687343	-4.86089821559944	1.16854327809204e-06	6.61161153387688e-05	PLCB3	11	64251530	64269150
ENSG00000110047	1064.24624879226	0.206609424801058	0.0522167795037673	3.95676307050211	7.59722150463224e-05	0.00178200160625876	EHD1	11	64851642	64888296
ENSG00000168061	837.591456881074	-0.22931805051141	0.0805092136833872	-2.84834542557119	0.00439471961459117	0.0360664135666016	SAC3D1	11	65040901	65044828
ENSG00000146670	3005.98578563577	-0.194678564324624	0.0654028002448513	-2.97660900750117	0.00291455449135065	0.0270685358854176	CDCA5	11	65066300	65084164
ENSG00000149792	1601.26989109491	-0.248285718164602	0.0610108141340268	-4.06953622384344	4.71068154063422e-05	0.00124178799501719	MRPL49	11	65122183	65127371
ENSG00000014138	962.698407037911	-0.26126753876644	0.0920759228175626	-2.83752289166963	0.0045465086462637	0.0369786897309825	POLA2	11	65261920	65305589
ENSG00000278144	93.8699062543733	-0.567684181404477	0.209554952272174	-2.70899912051307	0.00674865186504226	0.0486425145502373		11	65423273	65423392
ENSG00000278050	96.5693052828915	-0.616464075321424	0.193075186966945	-3.19287053404208	0.00140866088089319	0.0157694487245512		11	65423638	65423742
ENSG00000277599	133.252216599661	-0.525529711734771	0.189650610670127	-2.77104149508309	0.00558773055124714	0.0427798454158188		11	65423960	65424118
ENSG00000176973	272.774491779554	0.193921058201634	0.0711131187255721	2.72693789383619	0.0063925069753075	0.0468506849261354	FAM89B	11	65572349	65574198
ENSG00000213445	367.876139655648	-0.218051782636967	0.0688386463083959	-3.16757801511813	0.00153714460955909	0.0167446449903355	SIPA1	11	65638101	65650918
ENSG00000254470	1219.02339831876	0.215444052268739	0.0795470302707806	2.70838586349937	0.00676113633362696	0.0486935656604371	AP5B1	11	65773898	65780976
ENSG00000175550	1135.29977571744	0.166414879847236	0.05653992246034	2.94331637904117	0.00324716386779376	0.0291087536418197	DRAP1	11	65919274	65921563
ENSG00000175467	2458.16491638383	-0.137292600887511	0.0412449131869668	-3.32871596226065	0.000872473333756295	0.0112233507468663	SART1	11	65961728	65980137
ENSG00000174903	3496.86490483746	0.0983563844142149	0.0304911231654236	3.22573831998912	0.00125648179273634	0.0145093068964322	RAB1B	11	66268590	66277492
ENSG00000174547	1456.2684474151	-0.209174464998862	0.0713368009243718	-2.93220977515685	0.00336559327610183	0.0297867131913752	MRPL11	11	66435075	66466738
ENSG00000254986	1333.67472729075	0.167360250994305	0.0620050182352302	2.69914042052831	0.00695188365267514	0.0497229965400999	DPP3	11	66480013	66509657
ENSG00000174080	1186.21872040249	0.229501490278392	0.0662289778626082	3.46527302224854	0.000529693439982685	0.00763738925411498	CTSF	11	66563464	66568879
ENSG00000173898	3393.15403789987	-0.154806197494935	0.0406730759383902	-3.80610991235156	0.000141169665720841	0.00287545916694327	SPTBN2	11	66682497	66744670
ENSG00000173621	1334.23035965052	-0.24572171018376	0.0742767611314472	-3.30819096633613	0.000939007554976563	0.0117969374172222	LRFN4	11	66856647	66860475
ENSG00000173227	50.1330977318681	0.669884002939864	0.219374814333075	3.05360487700646	0.00226109672215308	0.0224903179443125	SYT12	11	67006778	67050863
ENSG00000173156	138.7908559069	7.12120352795246	0.921760023400735	7.72565889946013	1.1127623543037e-14	5.66640303247627e-12	RHOD	11	67056847	67072017
ENSG00000172613	512.716556520737	-0.212991988880737	0.0705744446553513	-3.01797612323948	0.00254468953248902	0.0245055479978347	RAD9A	11	67317871	67398410
ENSG00000110711	1096.14818916327	0.239426199309347	0.0868606210220893	2.75644125602624	0.00584341078904222	0.0440428629796475	AIP	11	67468174	67491154
ENSG00000167797	868.817217776168	0.291063802967631	0.0606936107131183	4.79562510036531	1.62168325204339e-06	8.57151973067388e-05	CDK2AP2	11	67506497	67508649
ENSG00000084207	17877.9737757914	0.230890427972086	0.0770538112745979	2.99648290140066	0.0027311355397961	0.0257792422508299	GSTP1	11	67583742	67586656
ENSG00000231793	56.2005991545992	0.585356820499127	0.185495631914901	3.15563668241886	0.00160148210394116	0.0173062853861716	DOC2GP	11	67612651	67616257
ENSG00000110090	2220.4344274706	-0.42123781826721	0.0915653560216432	-4.60040605496737	4.21668160507474e-06	0.000184175478139645	CPT1A	11	68754620	68844410
ENSG00000197345	1050.81643789817	-0.154798364589315	0.0556503353418225	-2.78162500977745	0.00540874955359936	0.0416976547620415	MRPL21	11	68891276	68903835
ENSG00000162341	389.379719002803	-0.263721721143752	0.0836606242597738	-3.15228010162669	0.00162000790091551	0.0174432825968613	TPCN2	11	69048932	69136316
ENSG00000137497	5573.66816165456	-0.11489238103706	0.0336881731383128	-3.41046635462685	0.000648518850432861	0.00888436782108744	NUMA1	11	72002864	72080693
ENSG00000054965	1590.27777240693	0.153061482803973	0.042640104592133	3.58961321197632	0.000331168981541663	0.00535150618933966	FAM168A	11	73400487	73598189
ENSG00000021300	61.0600517996854	0.869108437476753	0.231904358117998	3.74770204635193	0.00017846206831043	0.00338517847795418	PLEKHB1	11	73646178	73662819
ENSG00000175582	1596.37083394417	0.399328383180672	0.0947548074142488	4.2143337533777	2.50516600354699e-05	0.000780639639135136	RAB6A	11	73675638	73761137
ENSG00000168014	726.245728508229	-0.180406495694968	0.05066244585882	-3.56095116682094	0.000369513807602731	0.00583563485259441	C2CD3	11	74012718	74171210
ENSG00000077514	1092.5325301454	-0.26807933809921	0.0744141777764724	-3.60253040629535	0.000315134524605712	0.0051684042456544	POLD3	11	74493851	74669117
ENSG00000118363	1197.6890065748	-0.195643512573664	0.0660497696785915	-2.96206199545731	0.00305586247700541	0.0279580616980364	SPCS2	11	74949247	74979033
ENSG00000261594	11.8675985818006	1.16377623504854	0.372105468367081	3.12754402711567	0.00176273416612487	0.018719411963558	TPBGL	11	75240774	75243704
ENSG00000149257	4996.24024174583	0.29215527490616	0.0840630865960705	3.47542883251467	0.000510037303343551	0.00746743255203833	SERPINH1	11	75562056	75572783
ENSG00000171533	160.873331793065	0.925269131258224	0.24588973908297	3.76294323914839	0.000167925325351517	0.00323654420410366	MAP6	11	75586918	75669038
ENSG00000255135	194.099036341969	-0.338334557196479	0.0966668393768128	-3.50000640734339	0.000465246975041053	0.0070082441160946		11	76435559	76444687
ENSG00000137507	32.5919855402854	1.03981135219233	0.249521154273281	4.16722724460269	3.08327095295997e-05	0.000914382541987191	LRRC32	11	76657524	76670747
ENSG00000078124	977.403666855849	0.140744227367549	0.037944610053576	3.70920210192763	0.000207913422509552	0.00381442568994239	ACER3	11	76860859	77026797
ENSG00000149260	363.991394269834	0.837755356259043	0.141744181657356	5.91033329526135	3.41416217100901e-09	5.16528100045841e-07	CAPN5	11	77066961	77126155
ENSG00000074201	2826.46616221253	-0.194852823747108	0.0440394265615137	-4.42450864965146	9.66620311620313e-06	0.000365599617137842	CLNS1A	11	77514936	77637794
ENSG00000188997	169.514399484503	0.40634459407178	0.121885603479936	3.33381943781956	0.000856622463107841	0.0110740333032604	KCTD21	11	78171249	78188626
ENSG00000227097	3133.19139537212	0.230140735676211	0.0670939291129002	3.43012756473017	0.000603297548723728	0.00839150314607195	RPS28P7	11	82689559	82689768
ENSG00000137509	1700.33629858655	0.383609134014143	0.0777231081143249	4.93558663981737	7.9910195998618e-07	4.88287629885709e-05	PRCP	11	82822936	82970584
ENSG00000073921	2698.17525484891	0.175469251258478	0.0457722173552278	3.83353181028355	0.000126316457466897	0.00266118567002408	PICALM	11	85957175	86069882
ENSG00000074266	640.505554782496	-0.299661771221365	0.0648581479388731	-4.62026408006265	3.83251916581876e-06	0.000170608390498857	EED	11	86244753	86278813
ENSG00000109861	1050.32374136115	0.51846309203506	0.161832451244036	3.20370289178429	0.00135672406810598	0.0152946463790046	CTSC	11	88265069	88359684
ENSG00000077616	276.28506104974	0.311449448075612	0.0919947017035563	3.38551506019582	0.000710448109799634	0.00956031583982279	NAALAD2	11	90131515	90192894
ENSG00000180773	548.073270352985	-0.232472730751312	0.0642434052078707	-3.61862404396383	0.000296173531320758	0.00494228900980977	SLC36A4	11	93144174	93197991
ENSG00000166004	910.057706894105	-0.132405698526799	0.04625712586982	-2.86238489826247	0.00420465950121387	0.0349045252748879	CEP295	11	93661682	93730358
ENSG00000196371	284.654955634433	0.220341718565567	0.0796612354733721	2.7659841986661	0.00567512846153327	0.0431897541341916	FUT4	11	94543921	94549895
ENSG00000149212	1313.01167933307	0.366903118104764	0.125844597644217	2.9155253779114	0.00355090226936981	0.030973326098773	SESN3	11	95165513	95232541
ENSG00000137691	12.7990981883722	-2.80413672442728	0.701852400653566	-3.99533679989704	6.46023468265546e-05	0.00158306079465353	CFAP300	11	102047437	102084554
ENSG00000277459	13.0611288379127	-1.0535782142661	0.348061383931326	-3.02698967166659	0.00247002397864073	0.0239078167019291		11	102109827	102110457
ENSG00000149313	1912.49553084987	-0.152499062674159	0.0423640440336526	-3.59972864141626	0.000318549432253803	0.00521621572281953	AASDHPPT	11	106075501	106098699
ENSG00000137760	328.794306159521	-0.321653794108675	0.0919911680453665	-3.49657256172731	0.000471276303228393	0.00707928079851106	ALKBH8	11	107502727	107565742
ENSG00000179331	37.4705189086967	-0.726973293510138	0.253744727636257	-2.86497891121605	0.00417037014474521	0.0346750250426088	RAB39A	11	107928448	107963482
ENSG00000178202	1853.89437956177	-0.203950331760403	0.0629262317421179	-3.24110193974788	0.00119068596638768	0.0139266899754857	POGLUT3	11	108472112	108498384
ENSG00000255561	97.1163035644492	-0.335818401803043	0.115392226394283	-2.91023418384863	0.00361158033585526	0.0313133614003264	FDXACB1	11	111874056	111881243
ENSG00000150768	2936.5736729777	-0.167129797472376	0.0458327956358584	-3.64651108782938	0.000265825012830597	0.00459890029977742	DLAT	11	112025408	112064404
ENSG00000182985	297.243932031282	3.78558127926565	1.04579725585861	3.619804181029	0.000294826046416396	0.00493614931602368	CADM1	11	115169218	115504957
ENSG00000167257	607.710223154663	-0.149677866665268	0.0510311543086742	-2.93306841071838	0.00335629929098683	0.0297355257102951	RNF214	11	117232625	117286454
ENSG00000186318	1199.25565061594	0.19853336266198	0.0646484042801058	3.07097081316629	0.00213364006473905	0.0214766273052725	BACE1	11	117285232	117316259
ENSG00000255245	172.66951312642	-0.760480924413068	0.154889761835938	-4.90982047747342	9.1159807752448e-07	5.43781276073031e-05	FXYD6-FXYD2	11	117820163	117876667
ENSG00000137726	1407.64847280805	-0.782204591391443	0.15876390138206	-4.92684158415265	8.3569454657922e-07	5.04266784493669e-05	FXYD6	11	117836976	117877486
ENSG00000118058	2766.65363201238	-0.224927237975754	0.062443567572063	-3.60208820093722	0.000315671215466122	0.00517314257182237	KMT2A	11	118436490	118526832
ENSG00000095139	5154.9672254341	0.304759418506198	0.0582293648336073	5.23377542202392	1.66082226438514e-07	1.31343360741792e-05	ARCN1	11	118572390	118603033
ENSG00000137700	1739.56584133839	-0.348536979433307	0.0617260725353707	-5.64651151640316	1.63736202258093e-08	1.94232069928662e-06	SLC37A4	11	119024114	119030906
ENSG00000110400	1023.27856773938	-0.165913084010978	0.0572549288853819	-2.89779565254754	0.00375795353806637	0.0322344100114008	NECTIN1	11	119623408	119729200
ENSG00000149403	135.164470444424	0.538409968747203	0.11416987168246	4.71586733709119	2.40683227523488e-06	0.000118513783590457	GRIK4	11	120511746	120988906
ENSG00000285825	43.9334342462226	-0.736322262253829	0.19509494078835	-3.77417404715088	0.000160538656265234	0.00313229830190915	CCDC15-DT	11	124949205	124954044
ENSG00000149548	159.882300853394	-0.360388982652497	0.116582006764356	-3.09129163800501	0.00199287793359097	0.0204962096046858	CCDC15	11	124954121	125041489
ENSG00000110060	356.460889350443	-0.231569570313296	0.0702071686290991	-3.29837500692651	0.000972461644795433	0.0120986182988152	PUS3	11	125893485	125903221
ENSG00000165526	1095.87475971056	-0.243188986690294	0.0695776357918435	-3.49521773659925	0.00047367516827152	0.00709425406253429	RPUSD4	11	126202096	126211692
ENSG00000182934	2384.28181519179	0.297606603241238	0.0886712159855067	3.35629324503548	0.000789947608615324	0.0103988185199689	SRPRA	11	126262938	126269144
ENSG00000255062	30.9365070919664	-0.570354504798507	0.177881352332671	-3.20637603278302	0.00134418208212139	0.0152025100273729		11	126294298	126304318
ENSG00000134954	307.885473513107	0.709751262491226	0.256284366997995	2.76938960735275	0.00561614325322742	0.0429029779878822	ETS1	11	128458761	128587558
ENSG00000151702	47.1854677077215	3.23869150156128	0.412377289386267	7.85370966083355	4.03908709960047e-15	2.34987338849337e-12	FLI1	11	128686535	128813267
ENSG00000134909	696.805410240875	-0.192731493354857	0.0685944101217984	-2.80972593849319	0.00495837025561794	0.0392719477226067	ARHGAP32	11	128965060	129279324
ENSG00000166086	2239.63928381807	-0.212142873573697	0.0379045021156491	-5.59677246060204	2.18379013145551e-08	2.46352068895186e-06	JAM3	11	134069071	134152001
ENSG00000151503	3195.71630306957	-0.150511159993702	0.0445232642252231	-3.38050595824093	0.000723525063765385	0.00970190666406417	NCAPD3	11	134150113	134225454
ENSG00000250132	100.684585105472	-0.460213949576626	0.114701643991167	-4.01226986434533	6.01376955401485e-05	0.00149827542659573		12	974133	991190
ENSG00000111206	4562.54792985912	-0.244691115865767	0.0677553368114106	-3.61139250988947	0.000304557312243104	0.00504646632143771	FOXM1	12	2857680	2877174
ENSG00000171792	1153.32963919472	-0.287113292489668	0.0830162735672237	-3.45851819351026	0.000543155587070664	0.00776180858785854	RHNO1	12	2876258	2889524
ENSG00000197905	1004.56114835226	-0.22768962287973	0.0415009302064956	-5.48637396190441	4.10267902311263e-08	4.02139589880495e-06	TEAD4	12	2959330	3040676
ENSG00000250899	416.091692328019	-0.244811407858976	0.0687777193768065	-3.55945806399525	0.000371620866204007	0.00584232676083261		12	3041437	3044950
ENSG00000130038	432.020046686175	-0.33055596437282	0.0873420050470835	-3.78461616715379	0.000153945987646913	0.00305180012539672	CRACR2A	12	3606633	3764819
ENSG00000118971	538.871151848596	-1.06822580130546	0.36853275342821	-2.89859121439948	0.00374843258600152	0.0321659578834935	CCND2	12	4269771	4305353
ENSG00000111247	931.093729380818	-0.177268881803232	0.0466188488263475	-3.80251521146624	0.000143234468944403	0.00290899731772495	RAD51AP1	12	4538798	4560047
ENSG00000272921	343.297801252918	-0.205329870643193	0.0685813164290717	-2.99396222374282	0.00275380037728512	0.0259331728809016		12	4604944	4662643
ENSG00000139180	953.518873508685	-0.151386921618119	0.0494324851113837	-3.06249870458681	0.00219497425535738	0.021947640087812	NDUFA9	12	4649095	4694317
ENSG00000111665	920.055458816663	-0.238326212870601	0.0555849291708153	-4.28760486746708	1.80609998556295e-05	0.000603324087977332	CDCA3	12	6844793	6851292
ENSG00000111669	17561.5426563535	-0.180443026942396	0.0551213540751119	-3.2735594030675	0.00106202065213893	0.0128702503056929	TPI1	12	6867119	6870948
ENSG00000215021	7635.16353222112	-0.159358567879779	0.0426351923046704	-3.73772368002953	0.000185693864814512	0.00349271757621386	PHB2	12	6965327	6970780
ENSG00000173262	21.3613210587924	1.19242046553738	0.327717852964614	3.63855815223509	0.00027416872436629	0.00468420182268364	SLC2A14	12	7812512	7891148
ENSG00000059804	232.944354528895	0.659614534704836	0.202297801447837	3.26061148457375	0.00111172253876458	0.0132620364594073	SLC2A3	12	7919230	7936187
ENSG00000235602	2408.67430485724	0.360513174426374	0.0782242773216037	4.60871211304638	4.05170886712202e-06	0.00017771339858776	POU5F1P3	12	8133772	8134849
ENSG00000171847	38.9648343950019	-1.76225653254005	0.461578751470605	-3.81788920509327	0.000134598344093109	0.00278507852128437	FAM90A1	12	8221260	8227618
ENSG00000215241	36.9467241529208	-1.70447811611053	0.460331544345148	-3.70271847986273	0.000213301532685581	0.00389822203845661	LINC02449	12	8235415	8242564
ENSG00000111788	573.495759915423	-0.283885487473934	0.0763996511760774	-3.71579559728181	0.000202565293202781	0.00372941639460993		12	9277235	9313241
ENSG00000214826	671.821194962485	-0.194900021685049	0.0686201195694879	-2.84027516867971	0.00450746341010674	0.0367604769828939	DDX12P	12	9418673	9448229
ENSG00000214776	78.2986874524173	-0.579642283672702	0.145315692143818	-3.98884852090877	6.63948006610043e-05	0.00161274768448328		12	9480608	9576275
ENSG00000139112	752.393993277905	0.64288232334931	0.0699085425920434	9.19604814394284	3.71356290475508e-20	3.37094636197724e-17	GABARAPL1	12	10212458	10223128
ENSG00000111276	2004.80898348713	-0.265288820125318	0.0699691640185543	-3.7915105010397	0.000149733815974761	0.00298866406302205	CDKN1B	12	12685498	12722369
ENSG00000178878	847.395570953371	-0.259154868410471	0.0481605843387484	-5.38105739306745	7.4049578991722e-08	6.72177004430075e-06	APOLD1	12	12725917	12829975
ENSG00000213782	691.247344319603	-0.179068175482882	0.0429832923645497	-4.16599486991759	3.09997672419721e-05	0.000916098479605312	DDX47	12	12813316	12829981
ENSG00000084444	721.875572053561	-0.150995681363866	0.0530511060522049	-2.84623059913734	0.00442401451586349	0.0362171634780626	FAM234B	12	13044381	13142521
ENSG00000197837	117.512780165209	-1.85117033180943	0.327595920903795	-5.65077344889489	1.59727492492122e-08	1.90559462185744e-06	H4-16	12	14767999	14771131
ENSG00000246705	185.155831129914	-2.62657048102454	0.438527312110269	-5.98952541492806	2.10454244198603e-09	3.35409443540338e-07	H2AJ	12	14774383	14778002
ENSG00000084463	2934.28005760143	-0.143332282916018	0.0310625589760124	-4.6143102062745	3.94402991601605e-06	0.000173667207581028	WBP11	12	14784582	14803486
ENSG00000048540	232.274614213565	-1.56302288549479	0.362471768984169	-4.31212309271748	1.61694367382607e-05	0.000556154036608579	LMO3	12	16548372	16610594
ENSG00000004700	1355.43319997042	0.117417354399557	0.04288964914007	2.73766180777309	0.00618776718349952	0.0456818257627663	RECQL	12	21468910	21501669
ENSG00000111711	803.761546465493	0.345727304847515	0.112988041226571	3.05985749548698	0.00221442329093319	0.0221103440784807	GOLT1B	12	21501781	21518408
ENSG00000285854	9830.77246418947	-0.149150899510317	0.0549003661452846	-2.71675600697479	0.00659251881058004	0.0477745948376571		12	21536203	21657798
ENSG00000111716	10990.4486933164	-0.147931267477278	0.0538284057711645	-2.74820079394817	0.00599232992361906	0.0448567747453217	LDHB	12	21635342	21757857
ENSG00000134532	335.153124669102	-0.366307331279868	0.10658631018548	-3.43672025649847	0.000588803395871713	0.00824393006750373	SOX5	12	23529504	24562544
ENSG00000118308	11.2017897119018	2.30256739138265	0.547016947305146	4.20931637077451	2.56144519681118e-05	0.00078894958453818	IRAG2	12	25004342	25108334
ENSG00000064115	1270.88020288489	-0.178159770652208	0.0547440721147674	-3.25441209924442	0.00113627317885744	0.0134713863873854	TM7SF3	12	26971579	27014434
ENSG00000211455	958.280260600345	0.253981600357735	0.0560652834406661	4.5301046346537	5.89544815484836e-06	0.000244702120431261	STK38L	12	27243968	27325959
ENSG00000123106	349.521926128695	-0.316916414760923	0.0954318868646078	-3.32086501873889	0.000897389268869886	0.0114311733712419	CCDC91	12	28133249	28581511
ENSG00000110888	517.041155690773	0.266376417098864	0.0816576166940701	3.26211354045321	0.00110584841519508	0.0132313790777732	CAPRIN2	12	30709552	30754951
ENSG00000233381	36.3772076657431	0.525165578796492	0.17913705710344	2.93164120974279	0.00337176039375645	0.0297970542431558	AK4P3	12	31615771	31616439
